0 2114.88
730.824 2118.97
1461.65 2139.15
2192.47 2148.62
2923.3 2161.46
3654.12 2166.15
4384.94 2169.61
5115.77 1800.33
5846.59 1357.32
6577.41 1176.97
7308.24 1182.32
8039.06 1205.58
8769.89 1145.38
9500.71 766.057
10231.5 956.209
10962.4 1135.95
11693.2 1093.37
12424 1188.49
13154.8 1300.61
13885.7 1385.41
14616.5 1458.89
15347.3 1931.13
16078.1 1813.99
16808.9 1451.82
17539.8 1799.05
18270.6 2060.26
19001.4 2439.14
19732.2 2414.78
20463.1 2411.3
21193.9 2447.81
21924.7 2461.05
22655.5 2482.64
